id,item.id,buyout,unit_price,quantity,time_left,bid,rand,context,pet_species_id
981315237,24683,550200,,1,SHORT,,,,
981315397,106717,756400,,1,SHORT,,,,
981315521,159489,2402700,,1,SHORT,,,,
981315748,201387,164999900,,1,SHORT,,,,
981315824,116687,1007200,,1,SHORT,,,,
981315894,8082,3222000,,1,SHORT,,,,
981315913,8082,3222000,,1,SHORT,,,,
981316081,190334,30000000,,1,SHORT,,,,
981316121,106706,452800,,1,SHORT,,,,
981316254,5608,207899900,,1,SHORT,,,,
981316276,106711,1002700,,1,SHORT,,,,
981316379,159809,3500000,,1,SHORT,,,,
981316456,138787,9759000,,1,SHORT,,,,
981316472,106700,1349900,,1,SHORT,,,,
981316477,210129,99990500,,1,SHORT,,,,
981316632,138790,9459000,,1,SHORT,,,,
981316701,3970,400000,,1,SHORT,,,,
981316723,3970,400000,,1,SHORT,,,,
981316805,106718,1000000,,1,SHORT,,,,
981316956,3965,1900000,,1,SHORT,,,,
981316968,106745,1447900,,1,SHORT,,,,
981317072,201457,50000000,,1,SHORT,,,,
981317107,220337,1685000,,1,SHORT,,,,
981317203,154817,16518500,,1,SHORT,,,,
981317307,165509,21580000,,1,SHORT,,,,
981317320,220337,1685000,,1,SHORT,,,,
981317412,186118,64917700,,1,SHORT,,,,
981317526,24657,487800,,1,SHORT,,,,
981317582,220337,1685000,,1,SHORT,,,,
981317630,82800,1781400,,1,SHORT,,,,
981317779,154778,180000,,1,SHORT,,,,
981318106,154781,5255800,,1,SHORT,,,,
981318125,154781,5255800,,1,SHORT,,,,
981318244,120077,1005800,,1,SHORT,,,,
981318253,232661,1299999900,,1,SHORT,,,,
981318325,121349,30000000,,1,SHORT,,,,
981318373,24719,2507300,,1,SHORT,,,,
981318571,154828,5001500,,1,SHORT,,,,
981318591,154828,5001500,,1,SHORT,,,,
981318782,154819,34605600,,1,SHORT,,,,
981318919,220324,1000000,,1,SHORT,,,,
981318942,25391,1053200,,1,SHORT,,,,
981318958,25391,1053200,,1,SHORT,,,,
981319503,87460,25000000,,1,SHORT,,,,
981319587,121338,12000000,,1,SHORT,,,,
981319650,201459,150000100,,1,SHORT,,,,
981319891,90756,504700,,1,SHORT,,,,
981320017,121205,90000000,,1,SHORT,,,,
981320349,121372,4199900,,1,SHORT,,,,
981320374,121372,4199900,,1,SHORT,,,,
981320380,121368,2500000,,1,SHORT,,,,
981320565,25307,384900,,1,SHORT,,,,
981320907,179319,9663600,,1,SHORT,,,,
981321057,3973,3216400,,1,SHORT,,,,
981321355,36625,910196600,,1,SHORT,,,,
981321429,90762,5454600,,1,SHORT,,,,
981321557,25375,2000000,,1,SHORT,,,,
981321703,116643,7801200,,1,SHORT,,,,
981321806,177791,3784500,,1,SHORT,,,,
981322077,201461,9997800,,1,SHORT,,,,
981322189,82056,90000000,,1,SHORT,,,,
981322558,10370,490700,,1,SHORT,,,,
981322646,25353,3771200,,1,SHORT,,,,
981322907,183035,15000000,,1,SHORT,,,,
981322928,183035,15000000,,1,SHORT,,,,
981323075,1739,8718900,,1,SHORT,,,,
981323196,25016,10816800,,1,SHORT,,,,
981323308,159595,2442600,,1,SHORT,,,,
981323429,24919,4575900,,1,SHORT,,,,
981323558,188008,55558000,,1,SHORT,,,,
981323591,167943,3500000000,,1,SHORT,,,,
981323714,3967,1901000,,1,SHORT,,,,
981323761,118814,3500007600,,1,SHORT,,,,
981323875,2078,99500,,1,SHORT,,,,
981323994,24952,1930000,,1,SHORT,,,,
981324124,116495,162649800,,1,SHORT,,,,
981324266,25369,2661500,,1,SHORT,,,,
981324390,82254,205000,,1,SHORT,,,,
981324437,166815,464212400,,1,SHORT,,,,
981324473,164462,39601100,,1,SHORT,,,,
981324512,164567,238842200,,1,SHORT,,,,
981324560,78226,198781600,,1,SHORT,,,,
981324586,78252,349997800,,1,SHORT,,,,
981324587,177799,18332200,,1,SHORT,,,,
981324623,78256,249997900,,1,SHORT,,,,
981324655,78313,229997100,,1,SHORT,,,,
981324699,78203,349998400,,1,SHORT,,,,
981324731,78260,299998000,,1,SHORT,,,,
981324744,94032,251266400,,1,SHORT,,,,
981324777,78224,134999800,,1,SHORT,,,,
981324808,78291,249997700,,1,SHORT,,,,
981324845,78231,299996600,,1,SHORT,,,,
981324868,82275,2093800,,1,SHORT,,,,
981324891,78201,299997800,,1,SHORT,,,,
981324944,78284,299996200,,1,SHORT,,,,
981324979,78223,179996300,,1,SHORT,,,,
981324980,25362,3208200,,1,SHORT,,,,
981325017,78308,299997600,,1,SHORT,,,,
981325042,78299,294222400,,1,SHORT,,,,
981325071,147515,199999000,,1,SHORT,,,,
981325080,78239,299996100,,1,SHORT,,,,
981325110,78208,189996700,,1,SHORT,,,,
981325134,78277,349009700,,1,SHORT,,,,
981325180,78242,349998400,,1,SHORT,,,,
981325196,159595,2442600,,1,SHORT,,,,
981325216,78280,299996300,,1,SHORT,,,,
981325250,78289,349998300,,1,SHORT,,,,
981325282,78213,299996200,,1,SHORT,,,,
981325305,164398,45804300,,1,SHORT,,,,
981325341,164398,45804300,,1,SHORT,,,,
981325377,78328,349998500,,1,SHORT,,,,
981325404,78298,249995700,,1,SHORT,,,,
981325434,78311,249996200,,1,SHORT,,,,
981325458,78217,249996800,,1,SHORT,,,,
981325483,78255,349998600,,1,SHORT,,,,
981325517,78279,249696400,,1,SHORT,,,,
981325542,160133,1809500,,1,SHORT,,,,
981325564,78324,349009700,,1,SHORT,,,,
981325599,78297,349998300,,1,SHORT,,,,
981325632,78215,349998300,,1,SHORT,,,,
981325643,6267,230000,,1,SHORT,,,,
981325666,78293,349998100,,1,SHORT,,,,
981325697,78232,349998100,,1,SHORT,,,,
981325731,164405,148490100,,1,SHORT,,,,
981325748,6565,3213700,,1,SHORT,,,,
981325778,164405,148490100,,1,SHORT,,,,
981325812,164559,283660200,,1,SHORT,,,,
981325850,163959,572207700,,1,SHORT,,,,
981325865,13120,11160400,,1,SHORT,,,,
981325881,78319,249997800,,1,SHORT,,,,
981325912,78229,349998000,,1,SHORT,,,,
981325941,78333,149613100,,1,SHORT,,,,
981325963,1499,1519800,,1,SHORT,,,,
981325980,78191,190876600,,1,SHORT,,,,
981326013,164563,199429200,,1,SHORT,,,,
981326038,164563,199429200,,1,SHORT,,,,
981326068,78257,249997700,,1,SHORT,,,,
981326070,186123,25004300,,1,SHORT,,,,
981326092,78305,299994500,,1,SHORT,,,,
981326136,78281,299996600,,1,SHORT,,,,
981326170,78207,134999800,,1,SHORT,,,,
981326205,78243,249997900,,1,SHORT,,,,
981326215,159600,4857300,,1,SHORT,,,,
981326298,82800,15557500,,1,SHORT,,,,
981326385,186146,20004300,,1,SHORT,,,,
981326474,24876,6027700,,1,SHORT,,,,
981326711,24788,454000,,1,SHORT,,,,
981326837,94055,19078800,,1,SHORT,,,,
981326991,159491,14646800,,1,SHORT,,,,
981327149,159574,9717300,,1,SHORT,,,,
981327266,154826,14081600,,1,SHORT,,,,
981327378,90770,2003000,,1,SHORT,,,,
981327482,8752,4742600,,1,SHORT,,,,
981327772,90746,2563000,,1,SHORT,,,,
981328194,31308,185350000,,1,SHORT,,,,
981331212,233465,4880000,,1,SHORT,,,,
981331669,23821,25000000,,1,SHORT,,,,
981331978,82800,15009900,,1,SHORT,,,,
981332325,82800,70001700,,1,SHORT,,,,
981332504,233460,5000000,,1,SHORT,,,,
981332811,19051,84388400,,1,SHORT,83544500,,,
981332917,98868,8085100,,1,SHORT,8004200,,,
981332943,38439,3990000,,1,SHORT,3950100,,,
981332971,69947,149976700,,1,SHORT,148476900,,,
981332995,1976,33333000,,1,SHORT,,,,
981333013,23512,26326900,,1,SHORT,26063600,,,
981333044,10423,3989900,,1,SHORT,3950000,,,
981333066,98611,589166300,,1,SHORT,583274600,,,
981333086,41243,36338700,,1,SHORT,35975300,,,
981333108,14245,509700,,1,SHORT,,,,
981333129,93590,2990000,,1,SHORT,2960100,,,
981333148,18506,109164300,,1,SHORT,108072700,,,
981333168,90477,1878400,,1,SHORT,1859600,,,
981333190,56564,311516800,,1,SHORT,308401600,,,
981333211,10023,674700,,1,SHORT,668000,,,
981333234,164666,1155436700,,1,SHORT,1143882300,,,
981333258,93500,2274900,,1,SHORT,2252200,,,
981333279,1440,299997400,,1,SHORT,,,,
981333297,3641,29999200,,1,SHORT,,,,
981333328,59364,329102900,,1,SHORT,325811900,,,
981333346,98795,19996200,,1,SHORT,19796200,,,
981333359,2213,44797400,,1,SHORT,,,,
981333386,20575,3990000,,1,SHORT,3950100,,,
981333403,75136,247499500,,1,SHORT,245024500,,,
981333428,75061,7607600,,1,SHORT,7531500,,,
981333451,38434,3989900,,1,SHORT,3950000,,,
981333467,5783,69999900,,1,SHORT,69299900,,,
981333497,25693,132891200,,1,SHORT,131562300,,,
981333523,43129,44586000,,1,SHORT,44140100,,,
981333544,207565,99992800,,1,SHORT,98992900,,,
981333564,128891,30009800,,1,SHORT,29709700,,,
981333591,8216,3989800,,1,SHORT,3949900,,,
981333607,85787,185660100,,1,SHORT,183803500,,,
981333628,98786,24998600,,1,SHORT,24748600,,,
981333653,19168,42735000,,1,SHORT,42307700,,,
981333679,8202,3989600,,1,SHORT,3949700,,,
981333696,19692,32593500,,1,SHORT,32267600,,,
981333722,82900,2990000,,1,SHORT,2960100,,,
981333747,154163,68189300,,1,SHORT,67507400,,,
981333767,19044,32298600,,1,SHORT,31975600,,,
981333796,22196,64882700,,1,SHORT,64233900,,,
981333821,9948,2145000,,1,SHORT,,,,
981333844,82432,2989700,,1,SHORT,2959800,,,
981333869,75094,142772500,,1,SHORT,141344800,,,
981333896,3290,160213100,,1,SHORT,,,,
981333910,206439,87938100,,1,SHORT,87058700,,,
981333935,43458,63566700,,1,SHORT,62931000,,,
981333963,126995,236473200,,1,SHORT,234108500,,,
981333988,55028,2989900,,1,SHORT,2960000,,,
981334013,94269,141935100,,1,SHORT,140515700,,,
981334036,40950,2989900,,1,SHORT,2960000,,,
981334050,152872,90023900,,1,SHORT,89123700,,,
981334075,82972,110013800,,1,SHORT,108913700,,,
981334130,25657,2989800,,1,SHORT,2959900,,,
981334158,171374,33652000,,1,SHORT,33315500,,,
981334180,98882,49983800,,1,SHORT,49484000,,,
981334203,34370,5519738000,,1,SHORT,5464540600,,,
981334229,32582,396223500,,1,SHORT,392261300,,,
981334259,128900,155046200,,1,SHORT,153495700,,,
981334288,23517,70181000,,1,SHORT,69479200,,,
981334328,10073,2984800,,1,SHORT,,,,
981334353,32854,249999900,,1,SHORT,247499900,,,
981334370,8193,3264700,,1,SHORT,3232100,,,
981334393,164658,2230728100,,1,SHORT,2208420800,,,
981334413,82961,2989900,,1,SHORT,2960000,,,
981334436,167934,325297300,,1,SHORT,322044300,,,
981334458,12414,3526800,,1,SHORT,3491500,,,
981334487,19688,98982500,,1,SHORT,97992700,,,
981334514,55027,2989900,,1,SHORT,2960000,,,
981334542,19693,39960000,,1,SHORT,39560400,,,
981334559,75081,7786600,,1,SHORT,7708700,,,
981334583,93578,2990000,,1,SHORT,2960100,,,
981334601,132487,2989500,,1,SHORT,2959600,,,
981334627,16989,136634700,,1,SHORT,135268400,,,
981334651,2857,1164300,,1,SHORT,1152700,,,
981334674,93542,2989900,,1,SHORT,2960000,,,
981334703,93546,2989900,,1,SHORT,2960000,,,
981334726,4242,1988200,,1,SHORT,1968300,,,
981334749,7919,483600,,1,SHORT,478800,,,
981334766,41545,2617900,,1,SHORT,2591700,,,
981334786,127001,115067300,,1,SHORT,113916600,,,
981334812,94590,1538361300,,1,SHORT,1522977700,,,
981334839,154688,49989500,,1,SHORT,49489600,,,
981334873,49895,249683200,,1,SHORT,247186400,,,
981334893,2260,192643000,,1,SHORT,,,,
981334917,7052,993700,,1,SHORT,983800,,,
981334941,36700,7159581400,,1,SHORT,,,,
981334964,66968,196880000,,1,SHORT,,,,
981334989,93465,2989900,,1,SHORT,2960000,,,
981335016,3473,3989500,,1,SHORT,3949600,,,
981335042,3489,2989800,,1,SHORT,2959900,,,
981335068,98861,49983200,,1,SHORT,49483400,,,
981335093,93573,2989700,,1,SHORT,2959800,,,
981335118,38415,3989900,,1,SHORT,3950000,,,
981335145,93623,2989900,,1,SHORT,2960000,,,
981335163,69938,422865900,,1,SHORT,418637200,,,
981335182,24222,5652900,,1,SHORT,,,,
981335202,75129,201224100,,1,SHORT,199211900,,,
981335232,203806,367987400,,1,SHORT,364307500,,,
981335257,7954,573370700,,1,SHORT,567637000,,,
981335277,14849,2005500,,1,SHORT,,,,
981335294,85792,2989800,,1,SHORT,2959900,,,
981335316,7277,1996800,,1,SHORT,1976800,,,
981335337,7056,2989800,,1,SHORT,2959900,,,
981335370,10113,1014700,,1,SHORT,,,,
981335394,98802,49964800,,1,SHORT,49465200,,,
981335409,8192,3989700,,1,SHORT,3949800,,,
981335444,203797,94914000,,1,SHORT,93964900,,,
981335477,82973,117757000,,1,SHORT,116579400,,,
981335504,87402,149965700,,1,SHORT,148466000,,,
981335531,41349,2990000,,1,SHORT,2960100,,,
981335558,82909,2989800,,1,SHORT,2959900,,,
981335586,56494,3989900,,1,SHORT,3950000,,,
981335621,43439,3413100,,1,SHORT,3379000,,,
981335647,6350,1517100,,1,SHORT,1501900,,,
981335677,11608,295238100,,1,SHORT,292285700,,,
981335708,14434,7001800,,1,SHORT,,,,
981335731,93535,2989900,,1,SHORT,2960000,,,
981335766,98904,49987000,,1,SHORT,49487100,,,
981335796,93621,2989900,,1,SHORT,2960000,,,
981335828,5767,54001700,,1,SHORT,,,,
981335853,98603,82734000,,1,SHORT,81906700,,,
981335883,55066,111113800,,1,SHORT,110002700,,,
981335913,15061,8711900,,1,SHORT,8624800,,,
981335944,8197,3989900,,1,SHORT,3950000,,,
981335977,164674,230044900,,1,SHORT,227744500,,,
981336010,7455,1259000,,1,SHORT,,,,
981336039,167974,454426200,,1,SHORT,449881900,,,
981336068,12550,9997300,,1,SHORT,,,,
981336103,90474,2990000,,1,SHORT,2960100,,,
981336128,3214,95003500,,1,SHORT,,,,
981336159,8259,989300,,1,SHORT,,,,
981336181,75120,7513300,,1,SHORT,7438200,,,
981336215,93552,2989800,,1,SHORT,2959900,,,
981336246,14107,3659500,,1,SHORT,3622900,,,
981336274,13864,1655000,,1,SHORT,1638500,,,
981336305,75095,7417100,,1,SHORT,7342900,,,
981336411,4767,1975122000,,1,SHORT,,,,
981336434,2851,2887500,,1,SHORT,2858600,,,
981336454,82957,2989800,,1,SHORT,2959900,,,
981336476,15577,9992800,,1,SHORT,,,,
981336499,38413,2990000,,1,SHORT,2960100,,,
981336520,123916,53588000,,1,SHORT,53052100,,,
981336545,19148,65933800,,1,SHORT,65274500,,,
981336564,29496,383714600,,1,SHORT,379877500,,,
981336585,69937,98982200,,1,SHORT,97992400,,,
981336608,7963,3989800,,1,SHORT,3949900,,,
981336627,154687,40167900,,1,SHORT,39766200,,,
981336651,42723,2989900,,1,SHORT,2960000,,,
981336683,41392,50003400,,1,SHORT,49503400,,,
981336710,4658,63931300,,1,SHORT,,,,
981336734,4658,63931300,,1,SHORT,,,,
981336757,15071,6760000,,1,SHORT,6692400,,,
981336778,94275,77657100,,1,SHORT,76880500,,,
981336799,6559,6005900,,1,SHORT,,,,
981336827,6559,6005900,,1,SHORT,,,,
981336845,15243,589400,,1,SHORT,,,,
981336863,159912,379905200,,1,SHORT,376106100,,,
981336890,25333,20000000,,1,SHORT,,,,
981336910,43664,49463600,,1,SHORT,48969000,,,
981336932,54476,2989900,,1,SHORT,2960000,,,
981340376,31197,33330100,,1,SHORT,,,,
981342869,49967,10000000,,1,SHORT,,,,
981348271,124150,290000000,,1,SHORT,,,,
981354358,43434,49989400,,1,SHORT,49489500,,,
981354382,12259,1999500,,1,SHORT,1979500,,,
981354409,2316,3989600,,1,SHORT,3949700,,,
981354437,55029,2989900,,1,SHORT,2960000,,,
981354459,82966,431383800,,1,SHORT,427070000,,,
981354480,203812,14999000,,1,SHORT,14849000,,,
981354495,14142,5002600,,1,SHORT,4952600,,,
981354527,18508,196748400,,1,SHORT,194780900,,,
981354581,2847,126252400,,1,SHORT,124989900,,,
981354612,38422,2990000,,1,SHORT,2960100,,,
981354660,69943,224316900,,1,SHORT,222073700,,,
981354694,172253,19990000,,1,SHORT,19790100,,,
981354720,93582,2989900,,1,SHORT,2960000,,,
981354749,44438,2989400,,1,SHORT,2959500,,,
981354771,85813,2278800,,1,SHORT,2256000,,,
981354794,43132,42971400,,1,SHORT,42541700,,,
981354817,40670,2989800,,1,SHORT,2959900,,,
981354839,25695,351743100,,1,SHORT,348225700,,,
981354869,19058,40819400,,1,SHORT,40411200,,,
981354898,4252,3989200,,1,SHORT,3949300,,,
981354922,39084,3989600,,1,SHORT,3949700,,,
981354936,75083,9999900,,1,SHORT,9899900,,,
981354969,55035,2990000,,1,SHORT,2960100,,,
981354995,38414,2989800,,1,SHORT,2959900,,,
981355021,44504,299992200,,1,SHORT,296992300,,,
981355044,41350,52565200,,1,SHORT,52039500,,,
981355069,8187,2989700,,1,SHORT,2959800,,,
981355096,8349,8200500,,1,SHORT,8118500,,,
981355117,85846,2989800,,1,SHORT,2959900,,,
981355135,40669,27656800,,1,SHORT,27380200,,,
981355161,82962,2989800,,1,SHORT,2959900,,,
981355180,31370,916885700,,1,SHORT,907716800,,,
981355205,164664,1333003200,,1,SHORT,1319673200,,,
981355227,4723,857602000,,1,SHORT,,,,
981355251,98842,45520100,,1,SHORT,45064900,,,
981355274,85822,14988400,,1,SHORT,14838500,,,
981355301,75103,19856100,,1,SHORT,19657500,,,
981355335,5966,1998800,,1,SHORT,1978800,,,
981355357,43130,25639000,,1,SHORT,25382600,,,
981355379,87406,49989200,,1,SHORT,49489300,,,
981355412,7061,1993700,,1,SHORT,1973800,,,
981355432,7281,2979500,,1,SHORT,2949700,,,
981355457,19682,328815300,,1,SHORT,325527100,,,
981355475,94575,429387100,,1,SHORT,425093200,,,
981355506,159863,64056800,,1,SHORT,63416200,,,
981355544,32402,89883400,,1,SHORT,88984600,,,
981355569,98801,49982400,,1,SHORT,49482600,,,
981355597,4250,3989700,,1,SHORT,3949800,,,
981355627,154147,40990000,,1,SHORT,40580100,,,
981355665,56490,2989800,,1,SHORT,2959900,,,
981355688,172255,5005400,,1,SHORT,4955300,,,
981355708,82425,2989900,,1,SHORT,2960000,,,
981355733,19166,60619900,,1,SHORT,60013700,,,
981355746,132522,3989400,,1,SHORT,3949500,,,
981355773,3474,3989900,,1,SHORT,3950000,,,
981355803,21862,29998900,,1,SHORT,29698900,,,
981355824,1438,39990000,,1,SHORT,,,,
981355851,82969,49988500,,1,SHORT,49488600,,,
981355905,32586,349993000,,1,SHORT,346493100,,,
981355926,116189,181576400,,1,SHORT,179760600,,,
981355948,172265,19989600,,1,SHORT,19789700,,,
981355969,42093,4077300,,1,SHORT,4036500,,,
981355993,2852,208900,,1,SHORT,207200,,,
981356022,123896,218442100,,1,SHORT,216257700,,,
981356047,7920,3272100,,1,SHORT,3239400,,,
981356079,29504,299988600,,1,SHORT,296988700,,,
981356100,21851,2001800,,1,SHORT,1981800,,,
981356120,93470,2989900,,1,SHORT,2960000,,,
981356155,132493,3990000,,1,SHORT,3950100,,,
981356181,5964,3989600,,1,SHORT,3949700,,,
981356199,25683,50001100,,1,SHORT,49501100,,,
981356241,43661,40504800,,1,SHORT,40099800,,,
981356271,22761,19986200,,1,SHORT,19786300,,,
981356289,25681,111078300,,1,SHORT,109967500,,,
981356309,159913,568151400,,1,SHORT,562469900,,,
981356322,98884,26872100,,1,SHORT,26603400,,,
981356344,7350,6169600,,1,SHORT,,,,
981356362,55025,2989900,,1,SHORT,2960000,,,
981356388,77530,6999800,,1,SHORT,6929800,,,
981356414,93575,2989800,,1,SHORT,2959900,,,
981356437,23526,299999200,,1,SHORT,296999200,,,
981356454,49907,639319400,,1,SHORT,632926200,,,
981356483,45565,81563900,,1,SHORT,80748300,,,
981356502,85825,14992600,,1,SHORT,14842700,,,
981356529,49894,139452400,,1,SHORT,138057900,,,
981356584,44436,6009900,,1,SHORT,5949800,,,
981356610,98819,49967000,,1,SHORT,49467300,,,
981356638,56505,2989900,,1,SHORT,2960000,,,
981356667,172264,19990000,,1,SHORT,19790100,,,
981356689,98896,49983700,,1,SHORT,49483900,,,
981356716,54475,26014300,,1,SHORT,25754200,,,
981356753,55062,199987000,,1,SHORT,197987100,,,
981356782,40673,49989000,,1,SHORT,49489100,,,
981356811,93498,49990000,,1,SHORT,49490100,,,
981356844,203793,67753800,,1,SHORT,67076300,,,
981356866,7285,1997800,,1,SHORT,1977800,,,
981356895,8367,9256800,,1,SHORT,9164200,,,
981356936,24263,1162907800,,1,SHORT,1151278700,,,
981356969,47594,232495700,,1,SHORT,230170700,,,
981357003,75093,24663300,,1,SHORT,24416700,,,
981357031,41386,204042000,,1,SHORT,202001600,,,
981357071,56499,2509600,,1,SHORT,2484500,,,
981357101,32480,79995200,,1,SHORT,79195200,,,
981357125,12777,47985400,,1,SHORT,47505500,,,
981357148,39086,2989800,,1,SHORT,2959900,,,
981357176,4705,5726100,,1,SHORT,,,,
981357216,49892,431760000,,1,SHORT,427442400,,,
981357237,93572,2990000,,1,SHORT,2960100,,,
981357264,15441,7003000,,1,SHORT,,,,
981357298,11605,218939000,,1,SHORT,216749600,,,
981357328,45552,174318000,,1,SHORT,172574800,,,
981357360,70165,91209400,,1,SHORT,90297300,,,
981357394,56561,181114200,,1,SHORT,179303100,,,
981357426,90478,2989900,,1,SHORT,2960000,,,
981357460,9288,20994900,,1,SHORT,,,,
981357482,159887,51540300,,1,SHORT,51024900,,,
981357515,93439,2989700,,1,SHORT,2959800,,,
981357545,33173,199988400,,1,SHORT,197988500,,,
981357582,2310,324800,,1,SHORT,321600,,,
981357611,171381,2989900,,1,SHORT,2960000,,,
981357647,7915,49988300,,1,SHORT,49488400,,,
981357684,170341,162432800,,1,SHORT,160808500,,,
981357724,93534,2989900,,1,SHORT,2960000,,,
981357771,6566,5000500,,1,SHORT,,,,
981357804,10152,4439700,,1,SHORT,,,,
981357845,98870,19941000,,1,SHORT,19741600,,,
981357878,93496,2989900,,1,SHORT,2960000,,,
981357902,55033,2989800,,1,SHORT,2959900,,,
981357938,19052,179673800,,1,SHORT,177877100,,,
981357977,93466,2989600,,1,SHORT,2959700,,,
981358009,132538,3989300,,1,SHORT,3949400,,,
981358050,32479,249998400,,1,SHORT,247498400,,,
981358079,22670,10124900,,1,SHORT,10023700,,,
981358108,3483,2854100,,1,SHORT,2825600,,,
981358141,132489,1490400,,1,SHORT,1475500,,,
981358180,7377,1996900,,1,SHORT,1976900,,,
981358292,7941,3990000,,1,SHORT,3950100,,,
981358329,75112,6509300,,1,SHORT,6444200,,,
981358369,12422,6609000,,1,SHORT,6542900,,,
981358397,54481,1498400,,1,SHORT,1483400,,,
981358423,3490,1998100,,1,SHORT,1978100,,,
981358451,93461,2989800,,1,SHORT,2959900,,,
981358484,132535,8008100,,1,SHORT,7928000,,,
981358522,206514,18685000,,1,SHORT,18498200,,,
981358560,7959,41873000,,1,SHORT,41454300,,,
981358586,159853,64881000,,1,SHORT,64232200,,,
981358617,98874,29937900,,1,SHORT,29638500,,,
981358646,45563,63827600,,1,SHORT,63189300,,,
981358676,25656,2989800,,1,SHORT,2959900,,,
981358706,94278,49999800,,1,SHORT,49499800,,,
981358734,41391,39999900,,1,SHORT,39599900,,,
981358761,42728,52931700,,1,SHORT,52402400,,,
981358788,98768,19991800,,1,SHORT,19791900,,,
981358828,93554,2989900,,1,SHORT,2960000,,,
981358888,23521,468827700,,1,SHORT,464139400,,,
981358912,54482,1228100,,1,SHORT,1215800,,,
981358940,203794,469449500,,1,SHORT,464755000,,,
981359113,98845,49983500,,1,SHORT,49483700,,,
981359140,43271,46788900,,1,SHORT,46321000,,,
981359173,2787,291213800,,1,SHORT,,,,
981359845,82285,10000000,,1,SHORT,,,,
981359889,82283,10000000,,1,SHORT,,,,
981360122,82253,10000000,,1,SHORT,,,,
981360219,82241,10000000,,1,SHORT,,,,
981361574,116619,9990000,,1,SHORT,,,,
981362648,8113,1994400,,1,SHORT,,,,
981362759,116632,9340600,,1,SHORT,,,,
981362893,159543,5008700,,1,SHORT,,,,
981364905,159543,5008700,,1,SHORT,,,,
981365051,159544,1249500,,1,SHORT,,,,
981365181,25167,11615600,,1,SHORT,,,,
981365316,25300,1903400,,1,SHORT,,,,
